cristal27,0
image_1081.jpg
cristal1,1
cristal2,0
cristal3,0
cristal4,0
cristal5,2
cristal6,0
cristal7,0
cristal8,0
cristal9,0
cristal10,0
cristal11,0
cristal12,2
cristal13,0
cristal14,0
cristal15,0
cristal16,0
cristal17,0
cristal18,0
cristal19,2
cristal20,0
cristal21,0
cristal22,2
cristal23,0
cristal24,0
cristal25,0
cristal26,1
cristal27,2
cristal28,0
cristal29,2
cristal30,0
cristal31,0
cristal32,0
cristal33,0
cristal34,0
cristal35,0
cristal36,2
cristal37,0
cristal38,0
cristal39,0
cristal40,0
cristal41,0
cristal42,0
cristal43,0
cristal44,0
cristal45,0
cristal46,0
cristal47,0
cristal48,0
image_1082.jpg
cristal1,1
cristal2,1
cristal3,1
cristal4,3
cristal5,1
cristal6,1
cristal7,1
cristal8,1
cristal9,1
image_1084.jpg
cristal1,1
cristal2,0
cristal3,0
cristal4,0
cristal5,1
cristal6,0
cristal7,0
cristal8,0
cristal9,1
cristal10,0
cristal11,0
cristal12,0
cristal13,2
image_1085.jpg
cristal1,0
cristal2,1
cristal3,0
cristal4,0
cristal5,0
cristal6,1
cristal7,0
cristal8,2
cristal9,0
cristal10,0
cristal11,2
cristal12,2
cristal13,0
cristal14,0
cristal15,0
image_1086.jpg
cristal1,1
cristal2,1
cristal3,0
cristal4,1
cristal5,0
cristal6,0
cristal7,0
cristal8,2
cristal9,2
cristal10,1
cristal11,1
image_1087.jpg
cristal1,3
image_1088.jpg
cristal1,1
cristal2,1
cristal3,2
image_1089.jpg
cristal1,1
cristal2,1
cristal3,1
cristal4,1
cristal5,1
cristal6,0
cristal7,1
cristal8,0
cristal9,0
cristal10,1
cristal11,0
cristal12,1
cristal13,0
cristal14,0
cristal15,0
cristal16,1
cristal17,1
cristal18,0
cristal19,0
cristal20,0
cristal21,0
cristal22,0
cristal23,0
cristal24,0
cristal25,0
cristal26,0
cristal27,1
cristal28,0
cristal29,0
image_1091.jpg
cristal1,1
cristal2,1
cristal3,1
cristal4,1
cristal5,1
cristal6,1
image_1092.jpg
cristal1,1
cristal2,1
cristal3,1
cristal4,0
cristal5,0
cristal6,0
cristal7,0
cristal8,0
cristal9,0
cristal10,2
cristal11,1
cristal12,0
cristal13,0
cristal14,0
cristal15,0
cristal16,2
cristal17,1
cristal18,2
cristal19,1
image_1094.jpg
cristal1,1
cristal2,0
cristal3,0
cristal4,1
cristal5,0
image_1095.jpg
cristal1,1
cristal2,1
cristal3,0
cristal4,1
cristal5,1
cristal6,1
cristal7,1
cristal8,2
cristal9,1
cristal10,1
cristal11,0
cristal12,1
cristal13,2
cristal14,1
cristal15,1
cristal16,1
cristal17,0
cristal18,0
cristal19,1
cristal20,1
image_1096.jpg
cristal1,1
cristal2,1
cristal3,1
cristal4,1
cristal5,0
cristal6,0
image_1098.jpg
cristal1,2
cristal2,0
cristal3,0
cristal4,0
cristal5,1
cristal6,0
cristal7,0
cristal8,0
cristal9,0
cristal10,0
cristal11,0
cristal12,0
cristal13,0
cristal14,0
cristal15,0
cristal16,0
cristal17,0
cristal18,0
cristal19,1
cristal20,0
cristal21,2
cristal22,0
cristal23,0
cristal24,0
cristal25,0
cristal26,0
cristal27,0
cristal28,0
image_1099.jpg
cristal1,1
cristal2,0
cristal3,0
cristal4,0
cristal5,1
cristal6,0
cristal7,0
cristal8,0
cristal9,0
cristal10,0
cristal11,0
cristal12,2
cristal13,0
cristal14,0
cristal15,0
cristal16,2
cristal17,0
